user,day,user_day_label,actor_label,embedding_ocsvm_score,pred_alert
MDM0976,2010-01-07,0,0,-20.53937744254631,0
QSV0778,2010-04-05,0,0,-21.857797544538244,0
EMS0317,2011-03-09,0,0,-6.786479454677533,0
RZC0746,2011-01-14,0,0,-9.861698993093228,0
HDH0928,2010-01-05,0,0,1.6311933163764252,0
KBB0189,2010-09-15,0,0,-27.208413829569736,0
LBH0942,2011-03-07,0,0,-0.01756252616553411,0
JRF0835,2010-04-29,0,0,-0.9603885267399619,0
QNF0205,2010-01-12,0,0,-0.08931764567250866,0
PIS0522,2010-01-14,0,0,-20.740182295435716,0
IWM0816,2011-01-12,0,0,-7.91438183724722,0
CWR0502,2010-03-11,0,0,-8.332353984497217,0
GQF0659,2011-03-23,0,0,-19.77755120028155,0
HDL0748,2010-09-20,0,0,-5.530975645272406,0
DAG0558,2010-11-15,0,0,-29.13478212234736,0
SGM0021,2010-07-22,0,0,-22.390906681381466,0
MLG0475,2011-02-23,0,0,-0.22543925009529175,0
HKI0171,2011-03-24,0,0,-4.25486906976937,0
FGW0853,2010-08-20,0,0,-3.0029161983094355,0
HCM0267,2011-03-08,0,0,-1.3691922921325386,0
CTR0341,2010-08-30,0,0,-19.52931517904119,0
CPG0322,2010-04-23,0,0,-3.2535458484921946,0
KLM0639,2010-01-27,0,0,-19.072235182019085,0
MSD0939,2010-10-28,0,0,-27.87848321380227,0
MSS0001,2011-01-27,0,0,-16.891032694091905,0
NLO0131,2010-02-12,0,0,-0.4596809819545342,0
CGB0637,2010-07-08,0,0,-18.374469368623522,0
VEB0935,2011-02-28,0,0,-26.276071503371213,0
ZSK0258,2010-07-06,0,0,-20.032197009773313,0
EMW0772,2010-07-06,0,0,-14.896179393143825,0
NJB0243,2010-02-18,0,0,-20.279446523516526,0
RAW0915,2011-04-15,0,0,-19.706373474336942,0
FGW0853,2010-12-30,0,0,-5.374825494004085,0
LHB0967,2010-11-04,0,0,-2.822060863980596,0
BJM0111,2011-01-18,0,0,-23.243261395944614,0
MMB0488,2010-10-18,0,0,-6.346469868202803,0
ILJ0526,2010-06-17,0,0,-18.986528697332915,0
MLD0755,2010-03-12,0,0,-1.7077651068716477,0
OHC0973,2011-04-29,0,0,-0.3858800300046141,0
WGR0833,2010-01-19,0,0,-2.0903255814213253,0
CCC0393,2010-09-08,0,0,-28.26201908824612,0
BDB0453,2010-01-13,0,0,-0.029480686207648432,0
LNS0989,2010-07-06,0,0,2.771898017137346,0
BMT0528,2011-04-20,0,0,-20.965035964874573,0
RKF0164,2010-02-26,0,0,-20.143567903229723,0
GCC0945,2011-01-19,0,0,-3.384029984063204,0
BRB0355,2010-12-16,0,0,-14.652738821343746,0
DKB0631,2010-09-09,0,0,-21.610738001432537,0
FHS0837,2010-05-06,0,0,-1.589437420292029,0
DRR0162,2010-03-04,0,1,-27.714742664123833,0
KBG0549,2010-03-09,0,0,-22.095894059204397,0
RHO0732,2010-03-15,0,0,2.02670206038988,0
SOF0808,2010-06-18,0,0,-26.948163145450735,0
KCS0173,2010-10-20,0,0,-0.5740678430962589,0
ABM0845,2011-01-11,0,0,-1.2137761885505824,0
HKI0171,2010-12-10,0,0,-5.248879025334531,0
LQC0479,2010-05-28,0,1,-6.350959718093122,0
HLH0512,2010-02-25,0,0,-21.068510552234216,0
CIM0926,2010-06-01,0,0,-22.35779320221809,0
OLW0689,2010-09-14,0,0,-2.1189648282568214,0
TEB0251,2010-10-04,0,0,-17.18738288436782,0
SXM0895,2010-04-30,0,0,-21.708390651625564,0
WGR0833,2010-08-05,0,0,-2.0803501785480876,0
MSO0222,2010-02-01,0,1,-22.60380729222254,0
SNS0129,2010-12-17,0,0,-27.60573172004206,0
CKD0680,2010-01-22,0,0,-22.15933463757335,0
WIF0691,2010-01-15,0,0,-23.48737265835348,0
KWC0004,2010-09-07,0,0,-23.89999867205313,0
TRK0914,2011-05-11,0,0,-0.7495672590771392,0
GNS0178,2010-05-25,0,0,-16.892826120813538,0
JMH0543,2010-03-19,0,0,-24.089936514526585,0
LCD0622,2010-02-18,0,0,-5.908513627381353,0
DGF0443,2010-12-02,0,0,-16.372184531619723,0
TRK0914,2011-02-07,0,0,-0.10163614452847014,0
DBG0261,2010-02-23,0,0,-18.704920724296812,0
LHB0967,2010-05-17,0,0,-0.3858800300046141,0
NMB0972,2011-03-07,0,0,-0.22543925009529175,0
NSC0597,2011-02-24,0,0,-1.2191903865591485,0
HIW0536,2010-10-04,0,0,14.559535067262345,1
MIL0255,2010-02-09,0,0,-17.794205771347833,0
CKB0427,2011-03-17,0,0,-12.47128556135533,0
SGG0787,2010-05-10,0,0,-24.576869159166904,0
GCS0518,2010-11-11,0,0,-21.335937955741997,0
SLP0762,2010-11-11,0,0,-19.88698136452581,0
KJM0887,2010-09-17,0,0,-20.291306403365866,0
ONW0083,2010-06-24,0,0,-17.29072577822467,0
CEJ0109,2010-03-19,0,1,-10.476753975096017,0
SBN0971,2010-06-11,0,0,-2.0903255814213253,0
TPH0474,2010-11-03,0,0,-0.4596809819545342,0
PNH0761,2010-11-01,0,0,-19.716597280933115,0
UBF0645,2011-04-28,0,0,-18.880151641464636,0
MHA0798,2010-04-21,0,0,-2.428405715878853,0
KBG0549,2010-02-09,0,0,-19.778618653217336,0
NGF0157,2010-01-05,0,0,-9.813314432457105,0
MCF0327,2011-03-10,0,0,-6.036649948233048,0
RHY0079,2010-03-15,0,0,-11.712457371276969,0
ASL0378,2010-01-28,0,0,-23.637646191971044,0
HWH0646,2011-02-22,0,0,-18.169172116727964,0
KJP0371,2010-10-27,0,0,-22.42936880440834,0
LCB0664,2010-06-03,0,0,-23.57765442309119,0
BIH0745,2010-06-23,0,1,-5.070636149169445,0
MAE0331,2011-01-10,0,0,-18.10882442076513,0
RHY0079,2011-02-11,0,0,-14.305321166236695,0
KKC0683,2010-01-20,0,0,-7.3010885691115845,0
DLF0377,2010-10-15,0,0,-1.9728548329812838,0
ZSB0649,2010-12-15,0,0,-19.973503437631962,0
LJJ0905,2011-02-28,0,0,-22.017591307112866,0
NAF0033,2010-08-13,0,0,3.9194133498394876,0
JXH0493,2010-07-30,0,0,-5.050439610533999,0
BLB0114,2010-11-01,0,0,-14.589486728091401,0
IYB0918,2010-10-19,0,0,-22.39239508846424,0
AMJ0297,2011-03-04,0,0,-0.7224114404158399,0
AHD0848,2011-05-03,0,0,-1.861560402184864,0
HKI0171,2011-03-16,0,0,-5.255290743743558,0
CMM0487,2010-11-15,0,0,-5.320858383289419,0
JJB0700,2011-03-11,0,0,-1.0831116803301484,0
DSB0731,2011-03-02,0,0,-4.834595938309803,0
JCR0172,2011-04-04,0,0,-1.3130712052077342,0
BMS0877,2010-05-06,0,0,-4.371312844330191,0
TJD0996,2011-04-14,0,0,-18.534839932675027,0
CEB0210,2011-05-09,0,0,4.4484797821187385,0
FWM0707,2011-04-27,0,0,-0.22543925009529175,0
PAD0773,2010-09-23,0,0,-19.82238329474751,0
MCJ0324,2011-05-03,0,0,-4.41645535700593,0
XAA0104,2010-07-30,0,0,-17.867357144823245,0
UCS0227,2010-09-01,0,0,-1.9400566787944626,0
ASD0577,2010-05-26,0,0,-0.7224114404158399,0
QNF0205,2011-01-12,0,0,3.8382923486840355,0
XWD0923,2010-03-11,0,0,-0.8627048950078233,0
BXJ0010,2010-06-16,0,0,-21.074999712338013,0
WIQ0567,2010-05-09,0,0,-25.014545451293998,0
USH0199,2010-08-27,0,0,-22.670579525371863,0
CMW0783,2010-12-15,0,0,-19.88698136452581,0
RZC0746,2010-05-21,0,0,-8.306932010603873,0
PKB0429,2010-09-03,0,0,-13.832208007014856,0
UJC0737,2010-08-04,0,0,-6.033684709844806,0
JCR0770,2010-08-12,0,0,-22.017591307112866,0
DRR0162,2011-01-06,0,1,-22.483667508096232,0
MPT0376,2010-11-08,0,0,-2.863266737542176,0
IIL0513,2010-01-06,0,0,-22.22950757293927,0
RSM0277,2011-02-21,0,0,-7.2531862247369645,0
MJB0588,2011-02-21,0,0,1.4486246928361197,0
SAB0781,2010-03-05,0,0,-22.01558496769303,0
LCB0664,2010-06-29,0,0,-26.539547768826537,0
IKP0472,2011-01-01,0,0,-5.515064662417444,0
LUR0896,2010-05-17,0,0,-17.22626616159266,0
WBC0315,2010-03-16,0,0,-4.619748713002423,0
QCH0110,2010-04-30,0,0,-20.43780331921505,0
LBF0214,2010-12-07,0,0,-6.1674932811178,0
HDS0367,2010-10-06,0,0,-19.1287178735613,0
SRH0155,2011-02-24,0,0,-27.439621736695358,0
MNC0717,2010-03-23,0,0,-3.7022810571497757,0
JRL0574,2010-04-20,0,0,-0.029480686207648432,0
GJD0298,2010-11-03,0,0,-0.4596809819545342,0
SRS0231,2010-03-08,0,0,-23.564641333483223,0
DMM0623,2010-12-16,0,0,-5.026160400305002,0
SHR0334,2010-06-15,0,0,-21.46958600392577,0
DPM0423,2011-03-30,0,0,-19.053830440407864,0
KCS0173,2011-03-10,0,0,-4.000327493981899,0
HWW0436,2011-04-05,0,0,-11.047354672405618,0
NRF0137,2010-04-15,0,0,-3.2683919445329366,0
MSH0040,2010-07-23,0,0,-20.233075367136394,0
EMS0317,2011-04-01,0,0,-5.972054333925712,0
BAM0611,2010-10-08,0,0,-7.14741396598663,0
TDG0962,2011-03-04,0,0,-4.331719763086312,0
CJP0952,2011-03-21,0,0,-1.2137761885505824,0
THR0873,2010-09-15,0,0,1.7803987402454595,0
IBP0883,2010-07-03,0,0,-13.11250238029163,0
SGS0268,2010-07-22,0,0,-7.052539868335657,0
CEL0561,2010-12-22,0,0,-28.5087836828111,0
WIF0691,2010-12-29,0,0,-23.255688905793363,0
RAB0589,2010-08-18,0,1,-3.8435272643762346,0
GLR0975,2011-02-09,0,0,-19.70701539447714,0
KPC0073,2010-04-06,0,1,-26.80026028910379,0
AJC0840,2010-06-24,0,0,-1.7712979978922476,0
JJM0203,2010-03-15,0,1,-21.92468481212302,0
JDB0169,2010-08-06,0,0,-0.4938946199113161,0
NOB0181,2010-04-14,0,0,-17.639431656363058,0
GTD0116,2011-02-21,0,0,-26.211819881633915,0
CRK0916,2011-05-06,0,0,-10.491604296415403,0
AOB0019,2010-06-25,0,0,-20.496923726264754,0
BLL0929,2011-01-25,0,0,-24.43502624220423,0
TSM0927,2011-01-24,0,0,-21.261035102127835,0
APG0307,2010-05-17,0,0,-0.029480686207648432,0
AHG0634,2010-05-28,0,0,-18.96486362878386,0
ZFM0468,2010-06-02,0,0,-2.3067309677462617,0
MBG0438,2010-10-08,0,0,-10.8103236475647,0
CAB0388,2010-07-16,0,0,-22.29711424234756,0
JCC0225,2011-04-12,0,0,-20.299003901057063,0
CPG0322,2010-07-19,0,0,0.2296463865205851,0
MBJ0312,2010-12-01,0,0,-3.6446212267569535,0
GCC0945,2010-05-06,0,0,-1.760974043643614,0
THR0873,2010-01-14,0,0,4.4440951777392,0
BJH0811,2010-10-25,0,0,-26.999777853832597,0
ABC0253,2010-02-18,0,0,-18.30598265906417,0
BMT0528,2010-11-24,0,0,-19.5938911955717,0
HTH0007,2010-01-05,0,0,-23.458920322408062,0
SES0477,2010-10-11,0,0,-7.833472225588821,0
CWR0502,2010-01-28,0,0,-6.991628494859583,0
GZB0469,2010-04-21,0,0,-0.029480686207648432,0
VLB0647,2010-04-06,0,0,-21.533921190172464,0
HPR0585,2011-01-26,0,0,-1.9297300539783464,0
IRT0491,2010-11-11,0,0,-5.965726897073864,0
WTR0563,2010-02-15,0,0,-27.622512855718128,0
AOK0844,2010-08-19,0,0,-2.258539417445377,0
JAV0361,2010-02-23,0,0,-22.29494242382964,0
HIW0536,2010-04-07,0,0,14.111817298955657,1
HCL0113,2010-09-29,0,0,-11.113028897335994,0
MHH0180,2010-06-07,0,0,-18.43378908679574,0
JPW0741,2010-09-13,0,0,-3.661623819660349,0
TSR0676,2010-01-28,0,0,-20.609487765435574,0
ILC0838,2010-01-15,0,0,-0.22543925009529175,0
MIC0726,2010-04-28,0,0,-5.1758769041316555,0
WBC0315,2010-05-19,0,0,-5.387936838424707,0
CRD0624,2010-02-25,0,0,-5.784173297725829,0
HIW0536,2010-06-11,0,0,18.623360711046303,1
GCL0016,2010-08-12,0,0,-26.94380445794502,0
MSH0040,2010-06-29,0,0,-22.323311449197377,0
KJP0371,2010-03-25,0,0,-22.115881169490308,0
ERH0449,2010-11-22,0,0,-0.7064905313396821,0
JMK0099,2011-04-19,0,0,-10.214769336479776,0
MSS0001,2011-02-28,0,0,-16.65642550078337,0
MKL0941,2010-12-27,0,0,-7.769292027404958,0
MFV0897,2011-04-29,0,0,-19.591256246888634,0
JDC0030,2010-04-19,0,0,-28.349062216350376,0
MYD0978,2010-04-30,0,1,-19.079533330313097,0
CAS0507,2010-12-15,0,0,-19.42905672493498,0
BRM0995,2011-04-19,0,0,-6.005224797055575,0
TDJ0998,2011-02-03,0,0,-15.649568484762199,0
MIL0255,2011-04-20,0,0,-18.618016061179333,0
YDN0198,2011-05-04,0,0,-26.900826612889546,0
DSB0731,2011-02-22,0,0,-6.494327931147836,0
LMF0980,2011-05-11,0,0,-21.010718390357056,0
SCP0130,2010-09-10,0,0,-1.9157297106664828,0
CLB0774,2010-02-24,0,0,-21.99263900761798,0
KKW0879,2010-02-11,0,0,-1.0078596488109497,0
ZFM0468,2011-04-20,0,0,-0.22543925009529175,0
CCR0863,2010-08-09,0,0,-5.135479986874657,0
CCA0046,2010-03-05,0,1,-21.702937310118728,0
KLH0596,2010-11-02,0,1,-0.029480686207648432,0
CFG0959,2010-01-21,0,0,-1.0498541092994174,0
JCC0225,2010-07-14,0,0,-21.197965070401324,0
IUY0279,2010-12-30,0,0,-10.993476780551305,0
LJB0826,2011-02-02,0,0,-0.9964347838972571,0
GNS0178,2010-11-04,0,0,-17.989828608017092,0
JZD0888,2011-03-03,0,0,-21.335937955741997,0
KPP0452,2010-09-24,0,0,-0.029480686207648432,0
BJM0111,2010-10-12,0,0,-24.40192947724495,0
VCY0751,2010-08-03,0,0,-5.369247440287836,0
ATF0274,2011-01-10,0,0,-22.935385209942638,0
JAJ0849,2010-05-24,0,0,-1.740870124750586,0
BSS0463,2010-06-15,0,0,-0.029480686207648432,0
PPF0435,2010-04-06,0,1,-14.194286632471517,0
SJF0094,2011-05-12,0,0,-11.706120298091832,0
HLM0933,2010-08-09,0,0,-6.547796905915561,0
LRW0970,2010-05-25,0,0,-0.22543925009529175,0
NCK0421,2010-07-30,0,0,-25.07898968384734,0
JDC0030,2010-07-17,0,0,-26.38113113663269,0
KJW0416,2010-10-18,0,0,-0.43717392278767875,0
EGD0132,2010-07-19,0,1,-3.219858382051825,0
IJR0825,2010-04-01,0,0,-0.7064905313396821,0
ALD0544,2011-05-03,0,0,-1.9422789046918751,0
DSM0591,2011-04-20,0,0,-1.2018865578410214,0
CMW0783,2011-02-24,0,0,-21.387727140010725,0
NSS0876,2011-01-06,0,0,-8.397395624613637,0
FPC0954,2010-03-10,0,0,-1.0498541092994174,0
OCB0805,2010-09-07,0,0,-4.184855759579591,0
MLG0475,2010-02-05,0,0,-0.029480686207648432,0
CLF0852,2010-03-19,0,0,-5.489871300438608,0
DRR0242,2011-04-13,0,0,-28.575391264957375,0
NKP0236,2010-05-12,0,0,-29.014056642674177,0
NAF0033,2010-11-29,0,0,3.183075051231185,0
JSH0330,2010-06-21,0,0,-19.243346497990274,0
RRP0568,2011-02-04,0,0,-24.029112532353338,0
RLG0856,2011-02-01,0,0,-4.489402639933132,0
UCH0519,2010-09-30,0,0,-19.88698136452581,0
KDS0349,2010-10-19,0,0,12.120119710319273,1
RSM0277,2011-03-16,0,0,-8.937723589319262,0
MIM0712,2011-02-28,0,0,-1.112927565131713,0
LDB0090,2010-10-22,0,0,-27.438442207689604,0
MJM0510,2010-11-01,0,0,-20.55304719159301,0
KMS0657,2010-02-15,0,0,-20.770102813937797,0
AVM0947,2011-05-03,0,0,-8.071706032870225,0
TJD0996,2010-09-14,0,0,-20.320358373332283,0
MCT0720,2011-03-23,0,0,-0.22543925009529175,0
SMY0792,2010-02-03,0,0,-3.074197419776965,0
CNE0352,2010-07-19,0,0,-13.104755461522927,0
KAT0489,2010-08-23,0,0,-6.196861738781536,0
VSS0154,2010-01-06,0,1,-29.806947069705643,0
DID0650,2010-03-16,0,0,-20.338059855949837,0
DIB0081,2010-02-23,0,0,-13.386080033924372,0
PPF0435,2011-02-18,0,1,-14.378274802363421,0
CLD0894,2010-05-18,0,0,-21.228307059185113,0
IIL0513,2010-01-15,0,0,-19.48647899906507,0
ZMC0284,2010-09-13,0,0,-16.632338655219883,0
CIM0271,2010-09-16,0,0,-19.209827077849695,0
CTR0697,2010-10-13,0,0,-1.760974043643614,0
ATE0869,2010-08-31,0,0,2.7504163243416997,0
AJD0074,2010-06-09,0,0,-27.85060501418741,0
MKP0861,2010-11-24,0,0,-6.201383761710531,0
CCA0046,2010-06-02,0,1,-20.39107122163398,0
MCD0125,2010-05-26,0,0,-18.629350044572448,0
JMC0925,2010-08-10,0,0,-8.443350613626649,0
HGH0595,2010-09-17,0,0,-2.7687114063107856,0
RJM0381,2010-11-16,0,0,-20.195882065093315,0
TLH0648,2010-05-05,0,0,-17.88319154693511,0
SEJ0677,2010-01-05,0,0,-2.6367843267779563,0
EIS0041,2010-04-16,0,0,-14.98456018939271,0
NBC0412,2010-11-11,0,0,-3.08889224665279,0
HCS0003,2010-09-03,0,0,-20.83264352379092,0
SOF0808,2010-06-01,0,0,-28.2680277426158,0
KSP0966,2011-03-15,0,0,-0.7261734935627828,0
ARD0509,2011-04-25,0,0,-16.141884555514252,0
KJP0371,2010-10-01,0,0,-22.191085523061247,0
BJH0811,2011-03-21,0,0,-27.740921028016714,0
CUD0795,2011-04-07,0,0,-11.317652351047627,0
CCM0855,2010-07-27,0,0,-7.826465599949984,0
RTO0313,2010-11-01,0,0,-4.5787875765744275,0
TLK0993,2010-06-10,0,0,-10.27909788436989,0
BBS0422,2010-08-20,0,0,-20.56346052640697,0
MDM0976,2010-08-02,0,0,-20.616787491313403,0
RAW0915,2011-01-26,0,0,-15.91357724828572,0
AHM0410,2011-01-12,0,0,-6.24191347976091,0
RAG0275,2010-12-02,0,0,-18.58312999453335,0
QRM0739,2011-01-13,0,0,-4.192956168049363,0
LJB0826,2011-01-05,0,0,-0.22543925009529175,0
GCC0945,2010-10-25,0,0,-4.557343643490412,0
MES0407,2011-04-25,0,0,-5.846418590035796,0
SED0886,2010-08-18,0,0,-21.068510552234216,0
WPE0538,2010-03-16,0,0,-1.2677701589115031,0
BJP0134,2010-06-07,0,0,-5.89927725339146,0
RTO0313,2011-03-29,0,0,-3.2605419979612407,0
MJS0890,2010-03-09,0,0,-21.335937955741997,0
GQF0659,2010-12-15,0,0,-19.309619787597853,0
LDG0459,2010-03-11,0,0,-1.5794869891409462,0
BRB0355,2011-01-13,0,0,-15.25358368685113,0
PDH0716,2010-09-08,0,0,-5.344053692142779,0
NBH0256,2011-02-16,0,0,-18.636374427398437,0
GOK0238,2010-02-23,0,0,-24.409208469118425,0
AJR0932,2010-07-15,0,1,-29.079316274574467,0
QCH0110,2010-09-13,0,0,-18.49374938643905,0
KCB0815,2010-05-26,0,0,-5.735004433979952,0
JFC0757,2010-01-25,0,0,-20.78053111880115,0
AAV0450,2011-02-08,0,0,-2.001422192468908,0
CAB0614,2010-03-01,0,0,-9.121253695901487,0
RMS0266,2010-08-16,0,0,-5.918108670238098,0
JJB0127,2010-12-22,0,0,-16.993691310244458,0
MLD0755,2011-04-25,0,0,-5.870278807359568,0
HPR0585,2010-12-01,0,0,-1.3361854307088379,0
LJB0826,2010-10-07,0,0,-2.7105248847627763,0
AAE0190,2010-10-21,0,0,-25.912781410024536,0
ZJS0269,2010-09-15,0,0,-21.197821322457344,0
RHY0079,2010-08-13,0,0,-13.75643530497598,0
AKK0329,2010-04-22,0,0,-17.071161779540603,0
LRW0970,2010-02-05,0,0,-1.0498541092994174,0
KVS0425,2010-07-29,0,0,-6.393875777176845,0
JJB0700,2010-07-02,0,0,-0.9603885267399619,0
FQA0854,2010-03-18,0,0,-5.8480737746951945,0
GQP0743,2010-09-08,0,0,-7.2708610372160365,0
HDD0806,2011-03-10,0,0,-5.933870422855193,0
HCL0113,2010-10-29,0,0,-12.367278882750156,0
IUY0279,2010-02-18,0,0,-9.289558437231221,0
FFC0891,2010-04-23,0,0,-21.160870686145017,0
ATP0662,2010-01-14,0,0,-24.889471922016696,0
CLH0703,2010-01-18,0,0,-0.3858800300046141,0
SES0477,2010-10-20,0,0,-5.235218214688189,0
AVM0947,2010-08-12,0,0,-4.026079637735506,0
IRT0491,2010-09-28,0,0,-4.871272825666551,0
HTF0641,2010-12-09,0,0,-21.60394742373387,0
BBH0810,2011-02-14,0,0,-27.613934413398397,0
ILR0304,2010-05-26,0,0,-0.7224114404158399,0
MVF0594,2011-05-04,0,0,-0.4596809819545342,0
BSS0369,2010-09-25,0,1,-19.771956930822284,0
ELH0960,2010-10-20,0,0,-0.9964347838972571,0
ALH0402,2011-02-14,0,0,-12.540751571520104,0
KMB0922,2010-09-07,0,0,-23.31033313096725,0
NLO0131,2010-02-18,0,0,-0.4596809819545342,0
GTD0898,2011-02-01,0,0,-19.591256246888634,0
CJV0286,2011-01-18,0,0,-21.32394317670355,0
GAF0570,2010-12-01,0,0,-6.0451120536755525,0
BWH0813,2010-01-19,0,0,-26.65963411112955,0
MLG0475,2010-04-08,0,0,-0.029480686207648432,0
JKF0465,2011-01-22,0,0,-0.6702730895577815,0
MHA0798,2011-02-14,0,0,-1.6930896638720014,0
WBC0192,2010-03-03,0,0,-26.874933538065875,0
RAW0915,2011-03-09,0,0,-20.787181561643592,0
CJG0470,2011-03-02,0,0,-0.029480686207648432,0
HWH0646,2010-01-22,0,0,-20.409291733654527,0
HGH0595,2010-10-29,0,0,-0.029480686207648432,0
PLH0862,2010-01-20,0,0,-4.894341368314144,0
MLD0755,2010-12-13,0,0,-4.594672062372638,0
KLH0596,2010-01-28,0,1,-0.029480686207648432,0
JNJ0556,2010-10-11,0,0,-22.115020168226806,0
IJM0776,2010-04-05,0,1,-19.878458058137653,0
LAM0911,2010-04-26,0,0,8.921019617570323,1
BSS0463,2011-03-15,0,0,-1.112927565131713,0
RMW0542,2010-03-02,0,1,-2.5751074824264606,0
NCH0179,2010-11-22,0,0,-28.08138255407357,0
CCM0855,2010-09-16,0,0,-3.480278662488786,0
BKW0374,2010-10-13,0,0,-21.67217599724097,0
VLB0647,2011-05-13,0,0,-18.310918872798766,0
COF0120,2010-08-30,0,0,-28.156491797689455,0
DMM0623,2011-01-17,0,0,-6.929536696663831,0
PID0426,2011-01-27,0,0,-12.186270484721717,0
SPA0141,2010-02-03,0,0,-27.110409996797557,0
CIM0271,2010-03-04,0,0,-19.948486687518198,0
CLS0296,2010-03-08,0,0,-0.029480686207648432,0
HCL0113,2010-06-11,0,0,-13.693669313486566,0
JMH0543,2010-05-18,0,0,-23.15804748674998,0
ASG0048,2011-02-18,0,0,-18.41808159979223,0
LAF0991,2010-01-06,0,0,-12.717301433091734,0
EMW0772,2010-04-21,0,0,-18.18034989044861,0
WPE0538,2010-05-06,0,0,-0.4928415707710201,0
DOP0562,2010-04-14,0,0,-28.620033053479915,0
SAH0599,2010-03-12,0,0,-0.4596809819545342,0
GLR0975,2010-01-05,0,0,-19.87105694382501,0
CMB0912,2010-07-02,0,0,-24.516555831996016,0
EGD0409,2010-05-25,0,0,-17.15378037366338,0
CBG0490,2010-10-25,0,0,-7.108583790964644,0
OCB0805,2010-11-29,0,0,-1.133522929987521,0
MIL0255,2010-02-12,0,0,-19.891729067523215,0
ZKS0899,2011-02-10,0,0,-22.03348547363612,0
JCR0172,2010-09-10,0,0,-4.094384826351529,0
THR0873,2010-05-17,0,0,-0.1420230025842102,0
TBT0461,2010-08-20,0,0,-0.029480686207648432,0
CSL0949,2010-01-14,0,0,-1.0498541092994174,0
ALD0544,2010-07-14,0,0,-2.0923396487613672,0
SCB0534,2011-01-10,0,0,-21.741885558658282,0
BJW0619,2011-04-14,0,0,-2.9986802691839785,0
LMF0980,2010-05-14,0,0,-21.227266070218548,0
SBN0866,2011-03-07,0,0,0.8433389132061393,0
CGF0337,2010-08-30,0,0,-18.10882442076513,0
DZC0228,2010-02-15,0,0,-7.747536715921797,0
KVS0425,2010-12-21,0,0,-4.951898689905079,0
SAH0599,2010-01-11,0,0,-0.7224114404158399,0
MSH0040,2010-05-21,0,0,-21.489612464549623,0
TLM0797,2010-07-30,0,0,0.6651938198052676,0
AAE0190,2011-02-22,0,0,-27.132541283501723,0
LBF0214,2011-03-07,0,0,-0.17647817511874564,0
HGN0287,2010-07-13,0,0,-13.660351680772578,0
AIM0627,2010-12-28,0,0,-4.08298434019116,0
CGF0337,2010-08-06,0,0,-18.535453888596635,0
BMC0547,2010-11-08,0,0,-9.938319313516217,0
JPW0741,2010-08-13,0,0,-5.695801904932637,0
JAV0361,2010-04-07,0,0,-21.70085128053813,0
CAS0507,2010-07-19,0,0,-23.298197242545598,0
ALH0402,2010-06-01,0,0,-9.481522690647466,0
ABM0845,2010-02-26,0,0,-1.2137761885505824,0
FDE0117,2010-06-28,0,0,-26.121629076784984,0
WDD0366,2010-10-06,0,1,-21.633250264310277,0
SBN0495,2010-06-14,0,0,-5.477398424643411,0
EDB0714,2010-07-26,0,1,-4.102514300717644,0
IIA0092,2010-12-15,0,0,-4.107124779386027,0
ARB0881,2010-08-13,0,0,-20.412769216833453,0
AMR0318,2010-06-23,0,0,-2.0622137826201197,0
SCF0608,2010-05-06,0,0,-7.237849751447129,0
NDM0417,2011-05-13,0,0,-18.852364318177365,0
HCC0344,2010-12-03,0,0,-18.2451995125532,0
AKH0758,2010-12-15,0,0,-20.291306403365866,0
SBH0537,2010-11-17,0,0,-24.479936236880917,0
RAS0432,2010-11-08,0,0,-13.03338066940114,0
ERH0449,2010-06-09,0,0,-0.7224114404158399,0
WVB0539,2011-05-10,0,0,-26.17853779925497,0
IIW0249,2011-01-04,0,0,-13.589264629985337,0
RVC0232,2010-03-25,0,0,-3.1362363370055846,0
KDS0349,2010-12-03,0,0,11.431295066225289,1
SAH0599,2010-11-12,0,0,-0.7224114404158399,0
JXH0493,2010-08-18,0,0,-5.191038834849223,0
CGB0637,2010-05-18,0,0,-22.092796673506427,0
WIF0691,2010-02-01,0,0,-20.819740995776897,0
CKH0144,2011-01-03,0,0,-26.443714474975764,0
LCD0622,2010-02-16,0,0,-5.5619341452946855,0
AIH0675,2011-01-28,0,0,-23.52431053898374,0
HTH0007,2011-03-31,0,0,-23.602103882236747,0
KNW0644,2010-04-27,0,0,-21.093473020204556,0
ASG0692,2010-08-16,0,0,-26.14971674422395,0
CSB0080,2010-01-05,0,0,-26.124190603911188,0
LAM0911,2011-04-29,0,0,19.125441621033588,1
RAH0440,2010-04-14,0,0,-19.26923675825708,0
GZB0469,2010-06-30,0,0,-0.029480686207648432,0
UBF0645,2010-02-08,0,0,-21.60394742373387,0
RRA0938,2010-05-06,0,0,-7.269746613453776,0
ILH0958,2011-04-05,0,0,-4.107690876061383,0
LJJ0905,2011-03-02,0,0,-21.21728237083846,0
NAB0903,2010-11-18,0,0,-18.36354071104654,0
BWH0813,2010-03-01,0,0,-26.24074560380143,0
EHB0420,2011-02-12,0,0,-16.918202102792634,0
DJS0682,2010-09-16,0,0,-4.157636451965345,0
CGA0629,2010-09-30,0,0,-3.9941824095100174,0
MJB0588,2010-08-24,0,0,-2.2832896928276796,0
COM0321,2010-09-09,0,0,-3.7394792592396016,0
HTF0641,2010-04-30,0,0,-19.309619787597853,0
NMG0766,2010-08-13,0,0,-20.88987158352893,0
LAM0911,2010-07-12,0,0,7.365223342825857,1
PMC0328,2010-09-21,0,0,-17.836147766687304,0
